ID_must,1650_59,1660_69
2635,1818.72,1304.73
2636,2188.3,173.85
2637,713.28,1022.19
2638,0,625.98
2639,1107.42,606.92
2640,2619.08,422.18
2641,0,1091.85
2642,1606,401.18
2643,400.32,530.79
2644,765.43,338.41
2645,881.45,239.46
2646,365.54,256.44
2647,0,0
2648,157.57,532.48
2649,656.17,1024.34
2650,0,369.74
2651,0,1322.41
2652,1156.94,4405.29
2653,0,4576.66
2654,0,1446.48
2655,890.08,3885
2656,1370.8,758.15
2657,2000,452.65
2658,1172.06,2962.48
2659,1359.62,1148.72
2660,953.74,2408.39
2661,0,331.46
2662,939.85,2807.02
2663,693.72,1278.77
2664,0,510.78
2665,0,1850.01
2666,3440.37,794.75
2667,0,3171.88
2668,0,2431.38
2669,2532.45,2378.22
2670,1228.06,2231.59
2671,661.03,392.25
2672,0,1223.99
2673,0,370.31
2674,0,194.11
2675,0,863.25
2676,0,1646.59
2677,0,1532.67
2678,0,581.91
2679,0,424.81
2680,0,827.41
2681,0,1651.98
2682,0,501.35
2683,0,527.01
2684,0,480.25
2685,0,863.98
2686,0,576.98
2687,0,582.56
2688,0,954.56
2689,0,0
2690,0,432.53
2691,0,554.82
2692,0,717.1
2693,0,3190.81
2694,0,1124.44
2695,0,1785.94
2696,0,700.49
2697,0,1078.23
2698,0,455.73
2699,0,1701.07
2700,0,0
2701,0,714.08
2702,0,674.04
2703,0,674.31
2704,0,1139.43
2705,0,0
2706,0,0
2707,0,704.43
2708,0,1416.43
2709,0,1600.55
2710,0,2234.64
2711,0,869.61
2712,0,586.85
2713,0,1193.14
2714,0,2294.72
2715,0,7.81
2716,0,2606.43
2717,0,2569.18
2718,0,667.22
2719,0,1260.58
2720,0,0
2721,0,599.57
2722,0,527.7
2723,0,1113.34
2724,0,0
2725,0,308.55
2726,0,0
2727,0,0
2728,0,739.64
2729,0,1818.18
2730,904.41,1822.24
2731,0,1694.76
2732,1957.93,902.12
2733,0,1214.97
2734,0,1526.72
2735,0,1592.02
2736,0,591.16
2737,0,364.12
2738,0,661.42
2739,0,863.52
2740,0,532.56
2741,0,1573.5
2742,0,1588.81
2743,0,4442.65
2744,0,632.59
2745,0,105.1
2746,0,889.15
2747,0,706.49
2748,0,628.81
2749,0,181.92
2750,1893.84,148.94
2751,0,0
2752,0,603.2
2753,0,440.24
2754,893.66,875.76
2755,0,971.39
2756,0,434.97
2757,0,854.63
2758,0,427.01
2759,0,2854.42
2760,0,4008.75
2761,0,1400.07
2762,0,1297.69
2763,0,0
2764,0,369.53
2765,0,220.39
2766,0,572.97
2767,0,1308.41
2768,0,604.05
2769,0,958.87
2770,0,122.59
2771,0,2341.75
2772,0,399.6
2773,0,1155.62
2774,0,578.37
2775,0,1920.6
2776,2597.4,3918.61
2777,0,1039.38
2778,0,1502.66
2779,0,2271.34
2780,0,544.84
2781,0,2872.59
2782,0,316.13
2783,0,582.07
2784,0,0
2785,0,0
2786,0,0
2787,0,0
2788,0,406.24
2789,0,627.35
2790,0,1368.54
2791,0,271.52
2792,0,0
2793,748.92,0
2794,0,652.32
2795,1374.1,132.11
2796,4291.85,0
2797,713.79,0
2798,1691.17,0
2799,1242.24,0
2800,0,0
2801,390.32,1692.79
2802,1387.68,1657.06
2803,747.88,1790.47
2804,752.23,2024.29
2805,897.87,708.2
2806,848.47,3006.61
2807,0,755.01
2808,0,1222.12
2809,493.58,357.92
2810,610.65,0
2811,1147.83,141.05
2812,5917.16,753.13
2813,5945.3,420.27
2814,5959.48,563.38
2815,1336.64,539.87
2816,425.05,1637.04
2817,0,1708.31
2818,445.83,0
2819,449.64,2936.86
2820,1615.51,677.73
2821,3194.89,2134.59
2822,1613.42,890.11
2823,623.16,1715.63
2824,656.6,1042.03
2825,1556.66,1213.01
2826,0,0
2827,0,784.01
2828,0,3100.24
2829,0,49.59
2830,0,668.13
2831,1779.36,91.28
2832,0,162.01
2833,0,957.85
2834,0,1889.88
2835,0,1321.55
2836,0,1181.42
2837,0,302.48
2838,0,1646.03
2839,0,1983.56
2840,0,799.16
2841,0,732.45
2842,0,0
2843,0,2350.25
2844,0,2659.57
2845,0,941.72
2846,0,940.12
2847,0,1107.22
2848,0,716.95
2849,0,0
2850,0,0
2851,0,0
2852,0,578.54
2853,0,0
2854,0,333.72
2855,0,354.86
2856,0,290.32
2857,0,169.15
2858,0,0
2859,0,543.48
2860,0,470.48
2861,0,565.93
2862,0,0
2863,0,0
2864,0,297.35
2865,0,0
2866,0,159.57
2867,0,174.76
2868,0,161.34
2869,54.76,302.57
2870,553.4,189.43
2871,1828.15,207.21
2872,1301.29,385.58
2873,0,490.36
2874,1040.58,0
2875,1085.73,0
2876,0,0
2877,64.27,0
2878,481.23,0
2879,0,0
2880,0,4102.56
2881,294.55,0
2882,1858.3,699.79
2883,375.47,0
2884,664.97,1033.06
2885,196.81,0
2886,959.23,0
2887,354.65,2548.85
2888,561.39,1557.63
2889,1131.22,446.83
2890,186.57,0
2891,1122.16,0
2892,4225.35,2374.36
2893,974.87,0
2894,2074.69,0
2895,0,0
2896,130.01,0
2897,0,0
2898,0,355.75
2899,0,0
2900,1929.01,0
2901,935.54,0
2902,1472.84,0
2903,1281.36,2207.51
2904,0,1518.6
2905,1566.31,1068.66
2906,168.55,243.72
2907,2036.36,1754.39
2908,728.47,617.79
2909,2557.54,593.82
2910,0,1257.39
2911,604.1,1113.76
2912,383.17,2263.72
2913,832.29,0
2914,199.76,1692.83
2915,0,1802.62
2916,199.86,444.94
2917,908.84,308.02
2918,0,1983.41
2919,428.28,0
2920,898.47,1145.48
2921,562.59,651.18
2922,572.5,1148.55
2923,108.72,0
2924,446.23,0
2925,344.81,632.71
2926,730.5,0
2927,168.49,1702.13
2928,153.62,3205.13
2929,3310.04,0
2930,752.45,714.29
2931,1914.49,0
2932,837.07,1248.33
2933,1504.51,0
2934,1028.81,267.12
2935,593.3,967.12
2936,1055.86,0
2937,1163.96,1104.28
2938,0,0
2939,830.16,1715.27
2940,1126.42,0
2941,804.43,0
2942,2694.89,0
2943,1749.27,1179.25
2944,1178.2,0
2945,1970.59,0
2946,1133.79,1578.08
2947,476.76,2402.4
2948,743.86,756.72
2949,385.92,0
2950,589.92,2738.65
2951,479.62,489.72
2952,149.63,1104.36
2953,683.88,613.12
2954,0,1125.49
2955,0,0
2956,741.79,530.36
2957,952.11,3827.75
2958,1068.04,131.08
2959,1895.24,818.5
2960,1264.06,513.08
2961,976.93,1684.21
2962,1845.29,5177.99
2963,2013.29,0
2964,0,496.52
2965,975.6,0
2966,901.85,0
2967,928.95,787.71
2968,1134.11,3933.91
2969,3527.34,3119.52
2970,1256.83,637.48
2971,229.22,1845.02
2972,764.82,0
2973,1774.74,1711.35
2974,1491.89,2440.21
2975,2134.24,2806.36
2976,1642.04,0
2977,3944.03,0
2978,2443.49,1220.01
2979,1247.66,0
2980,1325.4,0
2981,0,1037.58
2982,781.81,182.98
2983,742.31,0
2984,600.84,1291.32
2985,18099.55,591.98
2986,1709.98,0
2987,0,0
2988,0,567.71
2989,395.53,1565.37
2990,1382.56,1319.26
2991,675.22,0
2992,881.32,0
2993,934.66,0
2994,392.39,1857.59
2995,2776.69,3884.75
2996,230.61,0
2997,2728.71,1160.43
2998,750.85,1687.53
2999,1188.12,0
3000,1204.63,1857.69
3001,0,441.11
3002,657,0
3003,277.78,0
3004,419.92,2277.04
3005,1187.11,251.45
3006,910.75,0
3007,1260.72,2348.99
3008,0,0
3009,1052.04,1176.16
3010,358.31,243.9
3011,204.87,1332.45
3012,556.96,1253.92
3013,431.53,0
3014,1451.7,654.45
3015,1614.21,0
3016,1838.86,0
3017,917.43,0
3018,3829.49,1926.78
3019,1569.04,1602.56
3020,547.95,1013.68
3021,0,0
3022,1272.44,0
3023,1309.87,0
3024,688.54,0
3025,1497.89,0
3026,1268.86,0
3027,2717.39,0
3028,1275.69,0
3029,1257.63,0
3030,2321.96,0
3031,2803.73,0
3032,48.12,0
3033,0,0
3034,1123,0
3035,836.83,0
3036,623.86,0
3037,1592.19,0
3038,3316.75,0
3039,3428.57,0
3040,0,0
3041,0,0
3042,164.65,0
3043,3265.93,0
3044,1232.46,0
3045,2438.75,0
3046,2676.48,0
3047,0,0
3048,1882.45,0
3049,904.49,1510.57
3050,373.04,0
3051,1665.14,0
3052,2066.06,0
3053,1972.39,0
3054,1368.61,0
3055,0,0
3056,1159,0
3057,0,0
3058,618.05,0
3059,0,598.27
3060,0,0
3061,1646.75,0
3062,1319.79,0
3063,0,184.59
3064,827.44,0
3065,1816.44,0
3066,1174.05,0
3067,1079.26,0
3068,1185.15,0
3069,973.08,0
3070,1519.83,0
3071,1045.48,0
3072,502.26,0
3073,916.59,266.57
3074,593.65,1833.37
3075,594.11,799.47
3076,0,939.25
3077,0,0
3078,0,919.75
3079,412.94,1860.47
3080,361.53,3346.97
3081,1816.05,1510.36
3082,1985.28,636.46
3083,2595.77,1101.32
3084,1037.94,3327.79
3085,179.22,0
3086,1323.45,0
3087,598.09,3913.89
3088,1239.3,2103.05
3089,2057.46,850.52
3090,1426.51,924.21
3091,445.39,1816.1
3092,300.84,0
3093,1600,3322.26
3094,1312.21,259.27
3095,1189.53,487.96
3096,496.28,1438.25
3097,985.8,0
3098,3488.13,0
3099,1029.01,0
3100,994.73,0
3101,2011.38,3349.46
3102,1179.86,2744.24
3103,922.08,979.43
3104,959.23,2145.92
3105,513.95,828.5
3106,248.77,653.88
3107,565.12,1587.72
3108,694.16,0
3109,301.75,2071.95
3110,184.89,0
3111,1121.53,1044.39
3112,1048.77,929.37
3113,747.1,3200
3114,1458.26,0
3115,407.08,1739.13
3116,1697.09,3139.72
3117,3223.68,1353.98
3118,1499.73,1333.93
3119,895.26,549.6
3120,1447.15,0
3121,588.58,1478.18
3122,1820.07,0
3123,1566.52,0
3124,1011.71,932.84
3125,373.17,0
3126,986.34,0
3127,1275.65,964.21
3128,859.79,0
3129,108.52,0
3130,1439.54,0
3131,412.57,0
3132,1563.97,0
3133,910.23,0
3134,3140.7,0
3135,713.62,0
3136,1491.8,0
3137,844.51,0
3138,162.18,0
3139,678.41,0
3140,279.88,0
3141,1492.22,0
3142,708.97,0
3143,1110.23,0
3144,947.87,0
3145,300,0
3146,1110.33,0
3147,1241.84,0
3148,1314.18,0
3149,1049.32,0
3150,544.12,0
3151,780.03,0
3152,780.64,0
3153,1035.79,0
3154,1117.26,0
3155,0,0
3156,1782.53,0
3157,0,0
3158,0,0
3159,0,0
3160,2299.51,0
3161,1226.99,0
3162,0,0
3163,0,0
3164,0,372.72
3165,4379.19,0
3166,980.87,0
3167,1887.54,0
3168,1983.86,0
3169,0,0
3170,591.72,0
3171,3497.23,0
3172,2629.44,0
3173,0,0
3174,1054.3,0
3175,0,0
3176,1753.02,0
3177,240.95,0
3178,355.76,0
3179,548.77,0
3180,8.88,0
3181,1750.07,0
3182,228.3,0
3183,189.17,0
3184,638.98,4612.55
3185,2029.53,0
3186,56.22,0
3187,0,0
3188,2111.8,0
3189,584.64,2714.63
3190,709.97,1633.99
3191,1218.71,607.16
3192,846.88,2714.23
3193,494.67,0
3194,1235.66,1309.76
3195,0,0
3196,0,674.31
3197,0,1168.68
3198,0,1739.13
3199,425.44,0
3200,1522.19,1612.9
3201,1233.64,0
3202,909.41,0
3203,1469,0
3204,1370.43,0
3205,1602.16,0
3206,0,0
3207,4555.81,0
3208,4119.14,0
3209,2513.46,0
3210,2169.2,0
3211,2182.07,0
3212,2127.66,0
3213,1725.09,0
3214,4040.78,0
3215,1876.63,0
3216,2507.84,551.57
3217,1605.89,549.15
3218,507.97,32.94
3219,1156.7,0
3220,908.6,0
3221,1380.69,0
3222,740.89,0
3223,1284.17,1955.67
3224,879.78,0
3225,1003.12,0
3226,739.44,1370.47
3227,480.19,0
3228,1379.73,0
3229,157.8,1222.49
3230,0,0
3231,3095.98,1278.77
3232,1796.56,2098.64
3233,1192.18,1103.14
3234,1345.64,0
3235,0,0
3236,713.95,1485
3237,563.25,669.52
3238,105.61,0
3239,0,0
3240,866.55,0
3241,483.79,593.12
3242,0,0
3243,310.3,0
3244,0,0
3245,1601.55,1192.84
3246,1631.16,1365.6
3247,1246.48,532.58
3248,863.81,0
3249,377.93,1409.1
3250,1268.15,0
3251,1109.47,0
3252,428.6,2409.64
3253,1219.76,629.72
3254,156.25,2319.51
3255,1014.99,2378.12
3256,880.65,768.27
3257,0,0
3258,249.8,2701.13
3259,1260.7,3484.32
3260,578.19,593.47
3261,1155.53,2861.23
3262,732.55,927.08
3263,367.61,328.41
3264,0,1888.19
3265,1930.15,273.45
3266,1267.31,0
3267,0,2795.25
3268,1305.06,1198.85
3269,1533.82,1303.78
3270,612.32,644.56
3271,2343.75,898.07
3272,0,1007.19
3273,961.29,0
3274,1310.71,0
3275,372.53,1441.61
3276,1615.62,1626.9
3277,490.73,587.66
3278,0,1355.08
3279,0,850.52
3280,0,1635.13
3281,1098.34,459.35
3282,2245.3,1235.4
3283,1188.52,803.77
3284,986.19,0
3285,1447.42,0
3286,1021.45,1355.63
3287,0,581.4
3288,331.56,0
3289,0,1749.02
3290,6.94,477.83
3291,289.39,2663.12
3292,0,1194.39
3293,606.06,853.24
3294,822.95,0
3295,2883.04,0
3296,1070.61,0
3297,0,951.47
3298,882.61,0
3299,948.77,2265.13
3300,4073.43,1804.62
3301,1232.94,1001
3302,693.48,1895.73
3303,0,93.2
3304,0,0
3305,659.2,0
3306,0,0
3307,0,579.37
3308,746.83,2994.01
3309,0,1649.86
3310,1553.2,1589.46
3311,1462.94,888.78
3312,0,2222.22
3313,713.27,902.78
3314,0,6000.71
3315,841.28,2923.98
3316,262.04,0
3317,370.1,1428.57
3318,970.04,1019.89
3319,727.64,266.84
3320,1138.95,5240.17
3321,2104.48,0
3322,0,499.5
3323,937.5,591.02
3324,1530.61,2294.85
3325,1539.65,0
3326,299.76,2435.06
3327,412.54,0
3328,1396,544.29
3329,1809.41,0
3330,654.54,92.76
3331,317.88,691.09
3332,969.93,0
3333,614.5,1041.4
3334,495.15,6024.1
3335,459.24,929.37
3336,920.81,2070.39
3337,0,0
3338,718.24,2808.99
3339,445.49,1212.12
3340,0,2173.91
3341,0,0
3342,0,1045.3
3343,0,3424.66
3344,0,2581.76
3345,0,0
3346,630.88,622.28
3347,0,1932.99
3348,793.02,1305.5
3349,1268.23,0
3350,4680.19,0
3351,584.83,873.36
3352,2308.94,514.93
3353,1199.04,1547.36
3354,0,2688.71
3355,0,2597.6
3356,1341.38,0
3357,0,2697.24
3358,0,0
3359,1247.66,0
3360,0,0
3361,0,0
3362,806,3148.08
3363,1257.14,258.06
3364,817.45,0
3365,1000,0
3366,9124.09,1500.75
3367,487.83,0
3368,0,571.76
3369,0,571.1
3370,0,0
3371,0,2029.43
3372,0,2751.03
3373,0,1746.22
3374,0,2216.07
3375,0,1652.27
3376,0,524.38
3377,0,0
3378,0,0
3379,0,0
3380,1314.06,0
3381,0,0
3382,0,509.04
3383,0,0
3384,838.57,326.26
3385,530.41,0
3386,0,614.14
3387,2648.7,0
3388,302.21,2265.51
3389,0,564.33
3390,0,284.5
3391,0,0
3392,542.01,0
3393,159.77,0
3394,197.12,1453.49
3395,333,2983.29
3396,460.95,0
3397,2631.01,1773.05
3398,689.9,0
3399,1087,703.98
3400,0,1267.43
3401,0,0
3402,1698.75,822.71
3403,1496.57,359.32
3404,440.29,0
3405,1341.18,0
3406,458.77,1082.61
3407,451.57,216.11
3408,1381.14,89.67
3409,2166.42,390.17
3410,152.76,0
3411,822.37,0
3412,536.5,1252.82
3413,1297.62,749.17
3414,1655.52,835.02
3415,1271.36,1892.63
3416,1711.13,838.22
3417,350.54,0
3418,772.2,2724.8
3419,1058.81,617.39
3420,1584.79,1379.31
3421,514.76,767.46
3422,0,0
3423,891.27,1680.2
3424,1172.95,589.28
3425,1655.06,3445.67
3426,0,440.33
3427,2094.43,0
3428,121.75,294.43
3429,70.2,0
3430,0,1511.49
3431,0,0
3432,0,1218.65
3433,331.35,259.93
3434,0,548.85
3435,2307.95,0
3436,1158.3,863.86
3437,715.51,3164.56
3438,253.8,874.51
3439,866.03,479.9
3440,647.96,343.91
3441,1050.48,0
3442,0,406.01
3443,380.66,439.56
3444,0,2966.1
3445,0,236.72
3446,2672.69,1442.31
3447,0,418.18
3448,0,461.89
3449,1192.42,822.37
3450,951.17,0
3451,1572.33,1005.82
3452,0,0
3453,0,0
3454,153.7,2310.06
3455,0,0
3456,403.05,1775.46
3457,1598.79,620.01
3458,0,1375.81
3459,691.19,441.5
3460,0,441.89
3461,503.02,512.03
3462,1418.76,2637.13
3463,1235.93,1396.65
3464,573.72,0
3465,1676.45,1725.03
3466,0,1733.1
3467,2172.49,0
3468,717.36,1014.29
3469,0,1823.34
3470,1882.2,0
3471,1828.42,0
3472,841.55,0
3473,1447.18,0
3474,938.44,1091.01
3475,1659.29,773.99
3476,0,1390.05
3477,904.22,1253.13
3478,691.09,1230.01
3479,3900.81,10416.67
3480,0,0
3481,0,553.4
3482,0,674.38
3483,0,0
3484,427.17,828.66
3485,0,0
3486,635.69,12658.23
3487,988.52,559.44
3488,4632.59,692.04
3489,1809.72,690.13
3490,3037.56,0
3491,691.43,0
3492,0,0
3493,221.53,0
3494,347.88,0
3495,409.7,0
3496,664.01,1189.06
3497,0,1480.38
3498,601.41,1166.62
3499,380.78,2496.88
3500,1400.56,1869.84
3501,1068.87,1114.83
3502,1483.81,1073.09
3503,949.97,1091.11
3504,1868.31,0
3505,903.61,0
3506,992.12,483.68
3507,0,1005.03
3508,659.51,3247.08
3509,1667.01,0
3510,7.13,6072.87
3511,0,0
3512,164.43,782.47
3513,400.64,997.36
3514,1263.42,3789.19
3515,447.95,909.44
3516,111.22,0
3517,180.46,2546.47
3518,346.02,887.31
3519,817.66,625.13
3520,765.38,1029.16
3521,734.58,2048.61
3522,431.32,1196.99
3523,1107.42,1313.2
3524,1297.21,0
3525,2893.98,0
3526,1009.58,4814.64
3527,1167.69,0
3528,1035.48,1075.25
3529,0,1730.23
3530,643.71,1906.28
3531,3602.06,147.28
3532,465.12,1733.1
3533,11066.51,280.9
3534,0,0
3535,1411.76,0
3536,1435.13,188.53
3537,884.96,231.85
3538,936.63,638.88
3539,1449.46,488.33
3540,1062.98,947.87
3541,1329.79,844.59
3542,761.89,0
3543,784.41,0
3544,1618.12,0
3545,4118.99,40.24
3546,223.51,215.61
3547,510.73,0
3548,1170.96,3960.4
3549,2091.61,0
3550,563.78,356.63
3551,202.46,287.66
3552,256.16,0
3553,714.29,2666.67
3554,360.27,1810.58
3555,0,370.64
3556,2551.79,1244.5
3557,1044.54,1272.71
3558,2899.39,234.96
3559,2824.13,0
3560,1953.89,1555.21
3561,1121.79,342.82
3562,601.38,583.43
3563,420.52,586.17
3564,683.8,1006.12
3565,912.17,849.16
3566,2458.74,1406.24
3567,4500.93,484.4
3568,1367.29,1121.7
3569,1642.53,522.63
3570,1853.91,2020.2
3571,2757.78,0
3572,598.21,0
3573,198.02,0
3574,519.35,724.64
3575,0,0
3576,1055.3,0
3577,2015.53,0
3578,1022.59,1396.65
3579,1742.74,977.52
3580,402.2,0
3581,655.95,246.4
3582,1124.99,0
3583,741.77,0
3584,1649.33,0
3585,1640.59,1883.9
3586,2114.59,0
3587,1762.47,0
3588,723.96,499.86
3589,416.84,8264.46
3590,974.88,863.31
3591,2038.74,0
3592,608.42,2102.31
3593,1269.73,2857.14
3594,1172.86,1846.72
3595,628.29,1885.01
3596,1680.57,3215.43
3597,470.92,812.25
3598,0,0
3599,1958.59,0
3600,1044.87,0
3601,974.83,0
3602,1694.92,1731.1
3603,773.21,1420.4
3604,2023.06,1354.17
3605,480.92,1567.98
3606,2298.5,0
3607,1282.17,474.38
3608,643.05,274.12
3609,856.47,0
3610,2116.36,0
3611,158.3,0
3612,1684.79,0
3613,2728.51,0
3614,1715.27,2960.04
3615,55.83,1375.33
3616,659.2,973.14
3617,0,0
3618,0,638.57
3619,0,638.57
3620,693,0
3621,1310.31,2868.85
3622,1750.82,0
3623,756.89,2884.62
3624,0,2481.39
3625,563.89,982.42
3626,0,1509.29
3627,0,704.97
3628,10538.64,653.35
3629,3386.45,0
3630,289.81,1325.1
3631,0,689.3
3632,1021.45,0
3633,0,0
3634,628.01,1532.57
3635,395.1,0
3636,517.87,0
3637,1147.91,1117.57
3638,2085.31,930.16
3639,1213.59,1615.32
3640,127.45,3303.16
3641,0,321.12
3642,0,1807.23
3643,410.52,1661.77
3644,1184.1,3062.58
3645,338.66,687.78
3646,373.41,2332.81
3647,181.26,0
3648,0,615.91
3649,1012.52,1726.17
3650,711.73,598.53
3651,1185.87,287.79
3652,860.86,0
3653,730.03,3022.22
3654,605.59,0
3655,1087.18,1906.27
3656,1058.01,504.41
3657,1003.06,0
3658,0,0
3659,492.73,0
3660,0,0
3661,0,0
3662,0,914.22
3663,1531.94,2701.79
3664,0,1159.29
3665,0,1644.74
3666,1158.46,288.43
3667,343.79,0
3668,481,0
3669,1290.88,0
3670,5574.14,250.69
3671,1715.05,1548.86
3672,437.03,0
3673,0,908.47
3674,512.82,0
3675,1395.78,854.7
3676,1036.81,435.16
3677,1324.59,371.2
3678,1517.68,1133.79
3679,1326.61,2638.52
3680,2659.93,2965.89
3681,1936.88,1405.21
3682,0,552.79
3683,374.25,0
3684,2203.11,268.1
3685,1446.48,0
3686,851.06,2369.67
3687,0,979.8
3688,804.14,4146.25
3689,214,904.57
3690,401.66,1068.66
3691,0,2757.68
3692,0,310.86
3693,1920.09,0
3694,580.97,447.86
3695,377.18,180.39
3696,857.63,0
3697,1613.03,0
3698,517.96,882.61
3699,0,0
3700,2362.05,1901.32
3701,2222.74,3462.11
3702,2671.25,603.14
3703,209.67,3067.44
3704,0,1260.88
3705,315.02,0
3706,0,2009.65
3707,1439.97,931.79
3708,1043.54,1606.24
3709,0,996.47
3710,169.49,1440.14
3711,5554.04,1230.85
3712,1222.84,164.58
3713,1026.83,647.67
3714,1437.23,1265.82
3715,1355.5,1767.65
3716,248.88,372.3
3717,1436.3,0
3718,1232.57,0
3719,1198.37,0
3720,1606.43,0
3721,2070.39,0
3722,3427.56,0
3723,2067.72,0
3724,430.71,0
3725,809.72,0
3726,49.09,0
3727,924.64,0
3728,311.24,0
3729,884.68,0
3730,2056.26,0
3731,2508.81,1761.6
3732,1359.7,0
3733,582.92,0
3734,189.93,0
3735,0,1103.75
3736,3234.15,0
3737,639.93,0
3738,537.57,0
3739,968.06,0
3740,377.8,0
3741,0,0
3742,1295.82,0
3743,1438.66,0
3744,2103.26,990.1
3745,1839.5,0
3746,474.82,0
3747,559.32,1184.75
3748,529.17,1677.85
3749,594.04,0
3750,0,0
3751,1802.48,2002.05
3752,1467.35,833.16
3753,1776.2,648.68
3754,1813.99,1631.41
3755,790.97,1529.44
3756,555.65,1624.59
3757,0,1381.22
3758,0,0
3759,0,1146.35
3760,2809.98,588.58
3761,0,629.92
3762,0,2756.2
3763,0,0
3764,0,0
3765,0,0
3766,517.2,0
3767,1863.54,0
3768,945.5,0
3769,1897.74,0
3770,1087.06,719.94
3771,358.23,1276.14
3772,0,3338.28
3773,1218.82,0
3774,0,755
3775,1156.82,1039.99
3776,1154.54,0
3777,1121.08,0
3778,711.11,857.85
3779,527.12,0
3780,674.61,0
3781,385.36,7590.13
3782,0,1320.31
3783,2151.46,613.93
3784,0,0
3785,748.55,224.01
3786,1685.12,5128.81
3787,1709.4,0
3788,1715.27,426.8
3789,0,0
3790,1119.88,2222.22
3791,811.63,226.35
3792,205.19,344.56
3793,1525.17,0
3794,279.96,678.99
3795,387.05,0
3796,0,1132.18
3797,499.13,898.74
3798,603.09,1831.23
3799,1819.76,6210.72
3800,909.92,2423.17
3801,998.4,1562.5
3802,259.94,0
3803,243.79,0
3804,479.5,2138.02
3805,0,1195.46
3806,1124.99,835.42
3807,238.38,2132.2
3808,0,616.9
3809,657.63,0
3810,0,450.73
3811,0,0
3812,726.08,0
3813,0,4551.1
3814,0,3685.5
3815,2184.7,3888.02
3816,0,0
3817,505.76,1495.33
3818,668.06,802.25
3819,52.8,1262.45
3820,548.36,302.13
3821,107,788.02
3822,728.73,1654.26
3823,0,1666.67
3824,459.98,3758.11
3825,230.44,768.05
3826,265.44,0
3827,1558.36,0
3828,0,0
3829,50.66,0
3830,0,1341.2
3831,0,495.29
3832,838.75,0
3833,0,843.88
3834,219.45,0
3835,403.57,450.73
3836,0,1045.15
3837,810.15,2069.17
3838,808.25,2058.62
3839,0,1451.12
3840,1180.91,1310.62
3841,818.64,1091.7
3842,842.71,1190.9
3843,1906.22,6309.15
3844,2193.67,0
3845,1436.41,0
3846,729.29,1769.91
3847,1165.84,0
3848,1096.6,1324.94
3849,476.87,0
3850,638.31,1490.31
3851,2648.37,5464.48
3852,860.15,1560.06
3853,4212.23,4149.38
3854,914.02,476.19
3855,1033.76,0
3856,746.6,2444.99
3857,0,929.37
3858,1364.35,1612.9
3859,1109.59,1253.92
3860,851.13,1615.51
3861,2887.79,4790.42
3862,0,2762.43
3863,1275.51,636.21
3864,661.52,1162.34
3865,910.13,1332.98
3866,1617.25,0
3867,2040.82,1302.08
3868,966.21,1035.2
3869,697.59,1934.24
3870,557.52,0
3871,177.49,0
3872,1561.52,1042.21
3873,1061.01,0
3874,702.74,4188.48
3875,522.19,0
3876,0,0
3877,1448.86,1549.79
3878,2264.64,3129.89
3879,984.67,830.7
3880,1361.32,620.35
3881,491.89,0
3882,558.66,3539.82
3883,1506.59,629.86
3884,1561.33,0
3885,707.5,0
3886,0,0
3887,557.72,0
3888,3323.84,0
3889,368.8,0
3890,324.78,0
3891,0,0
3892,488.11,0
3893,1125.04,0
3894,213.56,698.81
3895,1007.05,1310.62
3896,0,1043.84
3897,171.29,168.01
3898,1150.48,0
3899,384.32,0
3900,0,0
3901,0,0
3902,1250.63,1434.72
3903,267.72,1360.54
3904,1220.7,0
3905,774.47,1724.14
3906,662.03,0
3907,584.84,837.87
3908,1582.25,0
3909,1494.93,2100.84
3910,1673.13,1798.56
3911,0,4468.28
3912,622.54,957.85
3913,1892.23,0
3914,0,921.66
3915,759.75,339.44
3916,444.3,153.19
3917,1408.26,1589.83
3918,1295.15,1766
3919,1546.52,0
3920,776.2,0
3921,0,1007.05
3922,251.64,504.8
3923,1129.44,952.38
3924,1335.92,0
3925,365.63,3460.21
3926,2621.23,0
3927,722.28,628.14
3928,825.08,0
3929,1606.82,0
3930,1179.25,1141.55
3931,2491.78,0
3932,569.37,0
3933,188.32,0
3934,0,2403.85
3935,663.06,0
3936,0,0
3937,1600.26,0
3938,193.95,0
3939,3378.38,2125.4
3940,1003.96,1912.05
3941,650.11,0
3942,662.36,2713.7
3943,2171.22,931.1
3944,335.85,4494.38
3945,1057.42,4750.59
3946,1426.82,1779.36
3947,599.88,0
3948,1817.02,0
3949,1834.89,177.68
3950,1336.9,0
3951,989.61,0
3952,1437.61,0
3953,350.55,1157.41
3954,619.39,1183.43
3955,1238.28,0
3956,650.52,0
3957,903.34,0
3958,1370.91,1019.37
3959,0,0
3960,542.59,825.78
3961,0,1392.59
3962,944.78,0
3963,811.69,0
3964,2078.65,3636.36
3965,0,2262.44
3966,532.77,1934.24
3967,0,0
3968,1818.18,0
3969,0,0
3970,2179.21,0
3971,0,0
3972,0,2762.43
3973,0,0
3974,913.8,3620.56
3975,0,0
3976,1288.66,0
3977,0,3562.95
3978,556.65,2285.71
3979,0,0
3980,2343.02,1000.92
3981,0,1798.16
3982,0,1066.1
3983,0,0
3984,2228.07,0
3985,221.39,4357.3
3986,805.15,0
3987,957.63,724.99
3988,1790.25,1154.73
3989,1945.53,1793.04
3990,0,1081.08
3991,2880.66,891.27
3992,1579.05,487.29
3993,672.68,0
3994,1230.66,0
